name,x,y,university_name,professor_name,overall_impact
Stephen Sprigle,0.013986270874738693,-0.0808483213186264,Georgia Institute of Technology,Stephen Sprigle,8.94994476969523
T Nichols,0.013895347714424133,-0.08203774690628052,Georgia Institute of Technology,T Nichols,100.41082237940796
Shuming Nie,0.01266478095203638,-0.08266734331846237,Georgia Institute of Technology,Shuming Nie,25.52821523011693
Patrick Mcgrath,0.01834399253129959,-0.09524784982204437,Georgia Institute of Technology,Patrick Mcgrath,44.754642050004094
Omer Inan,0.012833541259169579,-0.08143950998783112,Georgia Institute of Technology,Omer Inan,42.95741264210674
Garrett Stanley,0.011235549114644527,-0.08838656544685364,Georgia Institute of Technology,Garrett Stanley,24.267058219316493
Annabelle Singer,0.013244769535958767,-0.08090910315513611,Georgia Institute of Technology,Annabelle Singer,36.31753120606588
Christopher Rozell,0.013861512765288353,-0.07963502407073975,Georgia Institute of Technology,Christopher Rozell,25.288603785585963
Prasad Dasi,0.014466602355241776,-0.08045340329408646,Georgia Institute of Technology,Prasad Dasi,0.6603081848864102
Mark Prausnitz,0.014209781773388386,-0.08009088784456253,Georgia Institute of Technology,Mark Prausnitz,121.0207260761354
Saad Bhamla,0.007013242691755295,-0.10284358263015747,Georgia Institute of Technology,Saad Bhamla,36.62021883869664
Mark Styczynski,0.005868940614163876,-0.0970378890633583,Georgia Institute of Technology,Mark Styczynski,36.10239014650738
May D Wang,0.0203609149903059,-0.08489396423101425,Georgia Institute of Technology,May D Wang,41.38241858376759
Muralidhar Padala,0.011646541766822338,-0.09445477277040482,Georgia Institute of Technology,Muralidhar Padala,13.8797395756619
Brooks Lindsey,0.014715611934661865,-0.084239162504673,Georgia Institute of Technology,Brooks Lindsey,8.11568888308436
Machelle Pardue,0.021699802950024605,-0.08352348953485489,Georgia Institute of Technology,Machelle Pardue,47.23500317573358
Julia Babensee,0.020668696612119675,-0.08082090318202972,Georgia Institute of Technology,Julia Babensee,7.909275283985707
Qiang Zhang,0.010701501742005348,-0.09186086803674698,Georgia Institute of Technology,Qiang Zhang,47.391605655607165
Hua Wang,0.014017079956829548,-0.07930201292037964,Georgia Institute of Technology,Hua Wang,34.39098384510299
Brandon Dixon,0.013891596347093582,-0.08031057566404343,Georgia Institute of Technology,Brandon Dixon,54.1500571349474
Valeria Milam,0.01548125222325325,-0.08097706735134125,Georgia Institute of Technology,Valeria Milam,3.3499640443651617
Jennifer Hasler,0.002301525790244341,-0.07741809636354446,Georgia Institute of Technology,Jennifer Hasler,1.929897473319902
Julie Champion,0.02177795022726059,-0.08273765444755554,Georgia Institute of Technology,Julie Champion,68.43077017043326
Aniruddh Sarkar,0.014064652845263481,-0.07994621247053146,Georgia Institute of Technology,Aniruddh Sarkar,3.0936547761209976
Suman Das,0.014777193777263165,-0.08162380009889603,Georgia Institute of Technology,Suman Das,7.261233861456573
Pamela Bhatti,0.009712766855955124,-0.09877467155456543,Georgia Institute of Technology,Pamela Bhatti,4.057313709783835
Gabriel A Kwong,0.0022589550353586674,-0.08666809648275375,Georgia Institute of Technology,Gabriel A Kwong,75.12814681633131
Fatih Sarioglu,0.011600890196859837,-0.0810803472995758,Georgia Institute of Technology,Fatih Sarioglu,26.880992982913604
Yonggang Ke,0.012125114910304546,-0.08151142299175262,Georgia Institute of Technology,Yonggang Ke,199.19606459217124
Philip Santangelo,0.009126235730946064,-0.0851033553481102,Georgia Institute of Technology,Philip Santangelo,157.6148307182046
Mijin Kim,0.013706796802580357,-0.07983042299747467,Georgia Institute of Technology,Mijin Kim,2.805130789704855
John Oshinski,0.013306333683431149,-0.0820697695016861,Georgia Institute of Technology,John Oshinski,25.770967040803907
David Anderson,0.013532979413866997,-0.08055227994918823,Georgia Institute of Technology,David Anderson,12.48928646770047
Mg Finn,0.01104587409645319,-0.08978243172168732,Georgia Institute of Technology,Mg Finn,251.62345609216257
Julien Meaud,0.01796746999025345,-0.08815327286720276,Georgia Institute of Technology,Julien Meaud,3.340840768974063
Boris Prilutsky,0.014323502779006958,-0.07956084609031677,Georgia Institute of Technology,Boris Prilutsky,10.717087945847972
Ankur Singh,0.010606646537780762,-0.07833526283502579,Georgia Institute of Technology,Ankur Singh,62.468651340684914
Andrei G Fedorov,0.013094875030219555,-0.08023080229759216,Georgia Institute of Technology,Andrei G Fedorov,22.999254381568164
Lily Cheung,0.01239935215562582,-0.08396376669406891,Georgia Institute of Technology,Lily Cheung,11.191099126368352
Robert Liu,0.023151308298110962,-0.0904533863067627,Georgia Institute of Technology,Robert Liu,26.378568221200904
Gari Clifford,0.013631006702780724,-0.08080960810184479,Georgia Institute of Technology,Gari Clifford,87.97184383138789
Denis Tsygankov,0.02207038179039955,-0.08293387293815613,Georgia Institute of Technology,Denis Tsygankov,14.599189986983491
Vince Calhoun,0.011399706825613976,-0.08372639119625092,Georgia Institute of Technology,Vince Calhoun,137.76685041222825
Ming-fai Fong,0.004977599252015352,-0.08805163949728012,Georgia Institute of Technology,Ming-fai Fong,5.949041431883286
Erin Buckley,0.01760018989443779,-0.09091675281524658,Georgia Institute of Technology,Erin Buckley,22.083987267082023
W Robert Taylor,0.007928379811346531,-0.09391434490680695,Georgia Institute of Technology,W Robert Taylor,26.90606616538738
Shawn Hochman,0.017425846308469772,-0.11357178539037704,Georgia Institute of Technology,Shawn Hochman,1.1329735897932691
Eric Schumacher,0.013281849212944508,-0.08239351958036423,Georgia Institute of Technology,Eric Schumacher,10.686764116733157
Xiaofeng Yang,0.0045815398916602135,-0.08681654185056686,Georgia Institute of Technology,Xiaofeng Yang,42.932797054870576
Blazeck John,0.016167333349585533,-0.0791226327419281,Georgia Institute of Technology,Blazeck John,6.417221206902576
Jennifer Rieser,0.0031289297621697187,-0.08198783546686172,Georgia Institute of Technology,Jennifer Rieser,8.923562147824931
Martha Grover,0.011628001928329468,-0.08368071913719177,Georgia Institute of Technology,Martha Grover,51.27440162553494
Kyle Allison,0.00507134897634387,-0.08340858668088913,Georgia Institute of Technology,Kyle Allison,4.779156346834022
Shihao Yang,0.014480121433734894,-0.08057142049074173,Georgia Institute of Technology,Shihao Yang,6.681827354037954
Shu Jia,0.014241225086152554,-0.07823727279901505,Georgia Institute of Technology,Shu Jia,21.639219237485683
Bilal Haider,0.017937839031219482,-0.08577629923820496,Georgia Institute of Technology,Bilal Haider,14.55624958370605
Todd Sulchek,0.023203030228614807,-0.08824098855257034,Georgia Institute of Technology,Todd Sulchek,54.07688198729928
Rafael Davalos,0.01540595106780529,-0.07838330417871475,Georgia Institute of Technology,Rafael Davalos,3.8696697549951073
Xiangyang Tang,0.006271216087043285,-0.091136634349823,Georgia Institute of Technology,Xiangyang Tang,5.834179956544293
Pamela Peralta-yahya,0.0077613405883312225,-0.09259818494319916,Georgia Institute of Technology,Pamela Peralta-yahya,24.318008830662503
Alex Abramson,0.015938838943839073,-0.1022893488407135,Georgia Institute of Technology,Alex Abramson,0.0640283853460086
Eric Vogel,0.0018889566417783499,-0.08486109226942062,Georgia Institute of Technology,Eric Vogel,18.73964146210888
Timothy Whelan,0.016594383865594864,-0.08659224957227707,Georgia Institute of Technology,Timothy Whelan,4.900361821529471
Shella Keilholz,0.0049522449262440205,-0.08710633963346481,Georgia Institute of Technology,Shella Keilholz,36.62862728939756
Vladimir Tsukruk,0.003494886914268136,-0.07938188314437866,Georgia Institute of Technology,Vladimir Tsukruk,135.1072110376742
Pinar Keskinocak,0.009335320442914963,-0.08511359989643097,Georgia Institute of Technology,Pinar Keskinocak,27.944525055638305
Babak Mahmoudi,0.012480977922677994,-0.09851786494255066,Georgia Institute of Technology,Babak Mahmoudi,8.248172432173533
Woon-Hong Yeo,0.006910123396664858,-0.09424939751625061,Georgia Institute of Technology,Woon-Hong Yeo,92.9613854642992
Astrid Prinz,0.013561359606683254,-0.08957740664482117,Georgia Institute of Technology,Astrid Prinz,3.082908788909476
Karl Jacob,0.016827063634991646,-0.0805540382862091,Georgia Institute of Technology,Karl Jacob,15.575314727488289
Baowei Fei,0.007344712037593126,-0.0995989590883255,Georgia Institute of Technology,Baowei Fei,38.332795518062845
Jaydev Desai,0.01786041632294655,-0.09920467436313629,Georgia Institute of Technology,Jaydev Desai,18.630213951859314
David Hu,0.004480576608330011,-0.10066329687833786,Georgia Institute of Technology,David Hu,32.73048706133815
Cyrus Aidun,0.018563786521553993,-0.11078087240457535,Georgia Institute of Technology,Cyrus Aidun,10.568057502060327
Jun Ueda,0.015140721574425697,-0.10357310622930527,Georgia Institute of Technology,Jun Ueda,1.7791084245170894
Jay Patel,0.016643786802887917,-0.10292521119117737,Georgia Institute of Technology,Jay Patel,12.356598934086165
Anant Paravastu,0.01810592971742153,-0.1008513793349266,Georgia Institute of Technology,Anant Paravastu,41.30107478552714
Joe Brown,0.02286536432802677,-0.08311378210783005,Georgia Institute of Technology,Joe Brown,84.73059294949189
Luke Brewster,0.024421799927949905,-0.10111858695745468,Georgia Institute of Technology,Luke Brewster,19.704992231574625
Amanda Stockton,0.008206295780837536,-0.09499146044254303,Georgia Institute of Technology,Amanda Stockton,9.673858271069214
William D Hunt,0.008285547606647015,-0.11166853457689285,Georgia Institute of Technology,William D Hunt,0.5305538810319672
Jeffrey Markowitz,0.01945282705128193,-0.0739315077662468,Georgia Institute of Technology,Jeffrey Markowitz,18.169344736029466
Randy Trumbower,0.018219994381070137,-0.1182330995798111,Georgia Institute of Technology,Randy Trumbower,6.165121069431593
Eva Dyer,0.0164018627256155,-0.10583359748125076,Georgia Institute of Technology,Eva Dyer,24.460899694434318
Felipe Quiroz,0.021087881177663803,-0.10538578033447266,Georgia Institute of Technology,Felipe Quiroz,25.69125151529558
Jeannette Yen,-0.0005039996467530727,-0.08573924005031586,Georgia Institute of Technology,Jeannette Yen,5.819446897351635
Yuan Chen,0.02019554376602173,0.04859190806746483,University of California San Diego,Yuan Chen,45.00285798140083
Kevin King,0.023182768374681473,0.04763207957148552,University of California San Diego,Kevin King,44.98039361877672
Brian Aguado,0.02215331234037876,0.048432353883981705,University of California San Diego,Brian Aguado,13.073435065772513
Sheng Xu,0.022569922730326653,0.047976959496736526,University of California San Diego,Sheng Xu,164.30185587238196
Karen Christman,0.022585835307836533,0.0465705469250679,University of California San Diego,Karen Christman,91.10052593159207
Robert Signer,0.021606506779789925,0.04618104547262192,University of California San Diego,Robert Signer,46.51943665247937
Todd Coleman,0.02874133549630642,0.053294021636247635,Stanford University,Todd Coleman,3.290728892296471
Todd Coleman,0.02874133549630642,0.053294021636247635,University of California San Diego,Todd Coleman,23.66418131044116
Shanglei Liu,0.02101076766848564,0.047582678496837616,University of California San Diego,Shanglei Liu,3.735863162080039
Dan Kaufman,0.019932035356760025,0.048100993037223816,University of California San Diego,Dan Kaufman,48.70502046352672
Shadi Dayeh,0.02230844460427761,0.04867277294397354,University of California San Diego,Shadi Dayeh,76.76455446880888
Christian Metallo,0.022000210359692574,0.04832176864147186,University of California San Diego,Christian Metallo,300.152181246605
Jin Zhang,0.022550314664840698,0.04783063381910324,University of California San Diego,Jin Zhang,235.57266779912808
Prashant Mali,0.02132657915353775,0.04732917249202728,University of California San Diego,Prashant Mali,122.56479443233656
Lingyan Shi,0.02225385792553425,0.048070330172777176,University of California San Diego,Lingyan Shi,42.48169460098475
Nisarg Shah,0.022201845422387123,0.04862057790160179,University of California San Diego,Nisarg Shah,26.77325738382313
Kun Zhang,0.02187994495034218,0.04839157685637474,University of California San Diego,Kun Zhang,170.14919114044736
Trey Ideker,0.017455948516726494,0.04728422686457634,University of California San Diego,Trey Ideker,388.6308624581667
Tyler Seibert,0.020609308034181595,0.04743548110127449,University of California San Diego,Tyler Seibert,65.33385940470572
Neal Devaraj,0.019754702225327492,0.0480995811522007,University of California San Diego,Neal Devaraj,158.50527569881464
Stephanie Fraley,0.021577075123786926,0.04616143926978111,University of California San Diego,Stephanie Fraley,26.513827665726783
Francisco Contijoch,0.020178742706775665,0.048680782318115234,University of California San Diego,Francisco Contijoch,17.998302488372836
Huilin Zhou,0.021399758756160736,0.04755089059472084,University of California San Diego,Huilin Zhou,78.78427042978208
Padmini Rangamani,0.022444946691393852,0.04836791008710861,University of California San Diego,Padmini Rangamani,82.73663971143247
Bing Ren,0.021480044350028038,0.046116385608911514,University of California San Diego,Bing Ren,767.3266925140498
Bernhard Palsson,0.02096223458647728,0.04928199574351311,University of California San Diego,Bernhard Palsson,281.480643942851
Gene Yeo,0.020082546398043633,0.04693963751196861,University of California San Diego,Gene Yeo,585.050273680103
Nathan Lewis,0.020515957847237587,0.04753555729985237,University of California San Diego,Nathan Lewis,254.71676810881232
Peter Wang,0.02030130848288536,0.04637307673692703,University of California San Diego,Peter Wang,2.7752193258114963
Ayako Makino,0.01995842158794403,0.04750855267047882,University of California San Diego,Ayako Makino,28.622308757605328
Shaochen Chen,0.021402079612016678,0.04735831543803215,University of California San Diego,Shaochen Chen,174.83480052890312
Daniela Valdez-jasso,0.02077866718173027,0.04722949489951134,University of California San Diego,Daniela Valdez-jasso,9.989305428259128
Neil Chi,0.02267463691532612,0.04676728695631027,University of California San Diego,Neil Chi,99.21261427374245
Xiaohua Huang,0.02217995375394821,0.04639667272567749,University of California San Diego,Xiaohua Huang,6.019633599438188
Alan Hargens,0.02163390815258026,0.046090830117464066,University of California San Diego,Alan Hargens,30.458135848929704
John Watson,0.02048581838607788,0.047295864671468735,University of California San Diego,John Watson,12.423418798337442
Peter Chen,0.02165297418832779,0.048154566437006,University of California San Diego,Peter Chen,16.696259351757647
Tzyy-ping Jung,0.021661600098013878,0.04810313135385513,University of California San Diego,Tzyy-ping Jung,33.46512717541884
Sheng Zhong,0.020648417994379997,0.04761428385972977,University of California San Diego,Sheng Zhong,117.02764232497788
Duygu Kuzum,0.021156441420316696,0.047231562435626984,University of California San Diego,Duygu Kuzum,48.864831010575934
Adam Engler,0.02014053985476494,0.0482625775039196,University of California San Diego,Adam Engler,166.01326595100673
Marcos Intaglietta,0.021645942702889442,0.048178233206272125,University of California San Diego,Marcos Intaglietta,7.044340888465724
Shankar Subramaniam,0.02240116149187088,0.04649442806839943,University of California San Diego,Shankar Subramaniam,130.06717647385446
Bruce Wheeler,0.02137725055217743,0.04745030775666237,University of California San Diego,Bruce Wheeler,2.3765341496023864
Wouter-jan Rappel,0.017529437318444252,0.04576124623417854,University of California San Diego,Wouter-jan Rappel,79.16794200914168
Benjamin Smarr,0.020004907622933388,0.04804970696568489,University of California San Diego,Benjamin Smarr,11.632796497494668
Julian Schroeder,0.02113860845565796,0.04762975871562958,University of California San Diego,Julian Schroeder,158.21574668785797
Terrence Sejnowski,0.02291991375386715,0.04761192575097084,University of California San Diego,Terrence Sejnowski,133.84197481475556
Thomas Liu,0.021567940711975098,0.0461377315223217,University of California San Diego,Thomas Liu,43.05289323013577
Andrew Mcculloch,0.024352315813302994,0.04120136424899101,University of California San Diego,Andrew Mcculloch,91.6150367916776
Bogdan Bintu,0.02044025808572769,0.04667555168271065,University of California San Diego,Bogdan Bintu,16.359861339351237
Nicole Steinmetz,0.021832065656781197,0.04619644954800606,University of California San Diego,Nicole Steinmetz,142.70133850414626
James Friend,0.022622551769018173,0.048157136887311935,University of California San Diego,James Friend,27.111661974139476
Vineet Bafna,0.01802089624106884,0.057018253952264786,University of California San Diego,Vineet Bafna,214.76936323568847
Ratneshwar Lal,0.021307911723852158,0.04637503623962402,University of California San Diego,Ratneshwar Lal,1.6678404656440469
Gert Cauwenberghs,0.02283201739192009,0.047872573137283325,University of California San Diego,Gert Cauwenberghs,32.0080211708561
Jiang Du,0.022665757685899734,0.047898199409246445,University of California San Diego,Jiang Du,89.62856655249922
Erkki Ruoslahti,0.021537095308303833,0.04327727481722832,University of California San Diego,Erkki Ruoslahti,41.29623879126144
Shu Chien,0.019879750907421112,0.04787714034318924,University of California San Diego,Shu Chien,174.83812919326462
Elliot Mcveigh,0.013300733640789986,0.034068960696458817,University of California San Diego,Elliot Mcveigh,24.202501483591774
James Perry,0.021363042294979095,0.04724105820059776,University of California San Diego,James Perry,74.74549319680276
Vira Kravets,0.020010164007544518,0.048033248633146286,University of California San Diego,Vira Kravets,0.7852431915614512
Liangfang Zhang,0.02131563238799572,0.0471825934946537,University of California San Diego,Liangfang Zhang,442.9523012399925
Gurol Suel,0.02173282392323017,0.046059515327215195,University of California San Diego,Gurol Suel,87.1028478157831
Robert Sah,0.020161235705018044,0.0478266105055809,University of California San Diego,Robert Sah,50.51886230734231
Erika Cyphert,0.02080574259161949,0.0473913699388504,University of California San Diego,Erika Cyphert,0.6839190145017767
Yatish Turakhia,0.021593639627099037,0.04612642526626587,University of California San Diego,Yatish Turakhia,27.60529886979468
Jeffrey Omens,0.023115243762731552,0.04472077265381813,University of California San Diego,Jeffrey Omens,34.577530072765974
Fanny Chapelin,0.020093819126486778,0.0479753278195858,University of California San Diego,Fanny Chapelin,5.515584856898155
Andrew Bartko,0.020045919343829155,0.04814372584223747,University of California San Diego,Andrew Bartko,7.939350810262862
Anjana Rao,0.019809523597359657,0.04794546216726303,University of California San Diego,Anjana Rao,148.20226853484644
Shyni Varghese,0.013954773545265198,0.04414641857147217,University of California San Diego,Shyni Varghese,50.52571916540201
Shyni Varghese,0.013954773545265198,0.04414641857147217,Duke University,Shyni Varghese,56.09106694795297
Elizabeth Villa,0.021494904533028603,0.047800369560718536,University of California San Diego,Elizabeth Villa,83.06517526993059
Nigel Goldenfeld,0.020010434091091156,0.047015175223350525,University of California San Diego,Nigel Goldenfeld,4.189489051783562
Rebecca Rakow-penner,0.020690789446234703,0.04270118474960327,University of California San Diego,Rebecca Rakow-penner,18.52630496723987
Stephanie Lindsey,0.020411968231201172,0.04438937455415726,University of California San Diego,Stephanie Lindsey,0.7896444077714956
Robert Weinreb,0.022444330155849457,0.046536874026060104,University of California San Diego,Robert Weinreb,118.35846642224706
Gabriel Silva,0.01992342621088028,0.04797986149787903,University of California San Diego,Gabriel Silva,6.011135807961126
Kiana Aran,0.022462526336312294,0.048360731452703476,University of California San Diego,Kiana Aran,15.098366186954454
Sameer Shah,0.021415237337350845,0.04738640412688255,University of California San Diego,Sameer Shah,26.320401428735888
Ester Kwon,0.02034170553088188,0.04815405607223511,University of California San Diego,Ester Kwon,33.80547222056001
Rob Knight,0.02144017443060875,0.04746563732624054,University of California San Diego,Rob Knight,427.71335954708167
Ludmil Alexandrov,0.02084505185484886,0.04655597358942032,University of California San Diego,Ludmil Alexandrov,294.4291128682205
Drew Hall,0.018053028732538223,0.0404198095202446,University of California San Diego,Drew Hall,26.67183600601415
Yu-hwa Lo,0.02060321904718876,0.04866599664092064,University of California San Diego,Yu-hwa Lo,62.32660766884635
Nan Hao,0.02143441140651703,0.04613012075424194,University of California San Diego,Nan Hao,28.41130169806291
John Shyy,0.019706856459379196,0.04776626080274582,University of California San Diego,John Shyy,105.92378477652252
Karsten Zengler,0.021330855786800385,0.047408804297447205,University of California San Diego,Karsten Zengler,129.1743245462832
Samuel Ward,0.020803604274988174,0.046445172280073166,University of California San Diego,Samuel Ward,47.75966154241777
Jack Bui,0.021411141380667686,0.04593047872185707,University of California San Diego,Jack Bui,82.51353020545628
Klaus Ley,0.02030915580689907,0.046967763453722,University of California San Diego,Klaus Ley,194.2403419178527
Samuel Pfaff,0.021343650296330452,0.04668638855218887,University of California San Diego,Samuel Pfaff,63.33540037090287
David Gough,0.02123386226594448,0.04597480595111847,University of California San Diego,David Gough,2.4210985190481304
Erik B Kistler,0.021261952817440033,0.046146322041749954,University of California San Diego,Erik B Kistler,23.432653711163987
Amir Zarrinpar,0.02167845517396927,0.04837261885404587,University of California San Diego,Amir Zarrinpar,94.77762845436509
Geoffrey Chang,0.015977386385202408,0.04318017512559891,University of California San Diego,Geoffrey Chang,16.90579423975343
Jeff Hasty,0.021772440522909164,0.03998830169439316,University of California San Diego,Jeff Hasty,107.40996407836708
Zeinab Jahed,0.010417533107101917,0.019855918362736702,University of California San Diego,Zeinab Jahed,9.857284377457878
Itay Budin,0.015758298337459564,0.03032100573182106,University of California San Diego,Itay Budin,10.336762414647833
Carlisle Robert,-0.21032999455928802,-0.1789478063583374,University of Oxford,Carlisle Robert,37.093092928176056
Villarroel Mauricio,-0.219559445977211,-0.19224555790424347,University of Oxford,Villarroel Mauricio,9.17579448526841
Stride Eleanor,-0.20960399508476257,-0.18423649668693542,University of Oxford,Stride Eleanor,78.60970143508335
Coussios Constantin,-0.21601125597953796,-0.18633373081684113,University of Oxford,Coussios Constantin,55.12852755495719
Cleveland Robin,-0.2136620730161667,-0.18039928376674652,University of Oxford,Cleveland Robin,14.337531762342588
Bulte Daniel,-0.22419916093349457,-0.19988681375980377,University of Oxford,Bulte Daniel,15.014324763342527
Kamnitsas Konstantinos,-0.21899275481700897,-0.18940569460391998,University of Oxford,Kamnitsas Konstantinos,19.112642374067352
Thompson Mark,-0.21344365179538727,-0.17998148500919342,University of Oxford,Thompson Mark,38.32509201986795
Noble Alison,-0.21467149257659912,-0.18212702870368958,University of Oxford,Noble Alison,115.0693936925126
Proctor Christopher,-0.21192725002765656,-0.17903828620910645,University of Oxford,Proctor Christopher,6.649423816884689
Bergmann Jeroen,-0.21000996232032776,-0.1772693395614624,University of Oxford,Bergmann Jeroen,13.684019800545537
He Liang,-0.21771173179149628,-0.18293537199497223,University of Oxford,He Liang,42.10989159245212
Rittscher Jens,-0.21436475217342377,-0.18120813369750977,University of Oxford,Rittscher Jens,49.69101599135138
Seymour Ben,-0.2218627780675888,-0.182356595993042,University of Oxford,Seymour Ben,14.485738880984302
Tarassenko Lionel,-0.21799246966838837,-0.18397262692451477,University of Oxford,Tarassenko Lionel,80.07648892751824
Denison Tim,-0.22391058504581451,-0.18933898210525513,University of Oxford,Denison Tim,41.745925691813326
Clifton David,-0.20603039860725403,-0.18728506565093994,University of Oxford,Clifton David,127.1634470224226
Zhu Tingting,-0.20735235512256622,-0.19360429048538208,University of Oxford,Zhu Tingting,64.29200716126498
Stevens Molly,-0.22360578179359436,-0.192016139626503,University of Oxford,Stevens Molly,54.37168539922791
Cui Zhanfeng,-0.2332843840122223,-0.1845054030418396,University of Oxford,Cui Zhanfeng,50.30747833267003
Grau Vicente,-0.23292146623134613,-0.19948236644268036,University of Oxford,Grau Vicente,39.93854952840013
Zavatsky Amy,-0.22953438758850098,-0.19419480860233307,University of Oxford,Zavatsky Amy,2.230131915311922
Clark T Hung,-0.2468346893787384,0.04724080562591554,Columbia University,Clark T Hung,34.90147436714202
Gerard A Ateshian,-0.24966227412223815,0.04767997264862062,Columbia University,Gerard A Ateshian,48.53782133229644
Stephen Tsang,-0.25466137528419497,0.05387825965881349,Columbia University,Stephen Tsang,130.1033455168325
Alice Huang,-0.25957792401313784,0.05480576753616334,Columbia University,Alice Huang,12.717730588147468
Elisa E Konofagou,-0.2579654395580292,0.04970149397850038,Columbia University,Elisa E Konofagou,80.54531580255559
Nadeen Chahine,-0.2542273044586182,0.058755290508270275,Columbia University,Nadeen Chahine,15.379646045710349
Krista Durney,-0.25209256410598757,0.05213017463684083,Columbia University,Krista Durney,8.081398575817945
Andrew Laine,-0.25710453987121584,0.05410702228546144,Columbia University,Andrew Laine,26.1519904056254
Gordana Vunjak-novakovic,-0.2531606197357178,0.050435376167297374,Columbia University,Gordana Vunjak-novakovic,296.8415059986061
Edward X Guo,-0.24425324201583862,0.05891237854957582,Columbia University,Edward X Guo,13.750152524584582
Sachin Jambawalikar,-0.26129441857337954,0.047476840019226085,Columbia University,Sachin Jambawalikar,36.28754767360638
Kristin M Myers,-0.2535454869270325,0.07333360314369203,Columbia University,Kristin M Myers,17.48190544619925
Christoph Juchem,-0.2604485094547272,0.05738983750343324,Columbia University,Christoph Juchem,13.983660796231712
Shunichi Homma,-0.2604623675346375,0.05120379924774171,Columbia University,Shunichi Homma,166.3523266729511
John Thomas Vaughan,-0.27311166524887087,0.04645536541938783,Columbia University,John Thomas Vaughan,4.274347181322369
Kaveri Thakoor,-0.24892591834068298,0.06605557799339296,Columbia University,Kaveri Thakoor,5.066038240969354
Michael Lipton,-0.267689460515976,0.054486465454101574,Columbia University,Michael Lipton,2.892235986924435
Grace Mcilvain,-0.25856357216835024,0.06491781473159791,Columbia University,Grace Mcilvain,0.5511351921262151
Milan Stojanovic,-0.2602566123008728,0.04866246581077577,Columbia University,Milan Stojanovic,25.377668388444143
Santiago Correa,-0.25789653658866885,0.05682779550552369,Columbia University,Santiago Correa,0.9586548941103376
Stavros Thomopoulos,-0.25046085715293886,0.06336567997932435,Columbia University,Stavros Thomopoulos,80.01718866215383
Tal Danino,-0.2591056764125824,0.04468171000480653,Columbia University,Tal Danino,52.79183738491236
Nandan Nerurkar,-0.26822649836540224,0.045232248306274425,Columbia University,Nandan Nerurkar,26.41946214186995
Chi-min Ho,-0.27960520386695864,0.05900560021400453,Columbia University,Chi-min Ho,12.15333491429914
Gerard Karsenty,-0.26883538961410525,0.05389658808708192,Columbia University,Gerard Karsenty,143.68352520140485
Sanja Vickovic,-0.2696570098400116,0.061855536699295055,Columbia University,Sanja Vickovic,14.547648401257668
Harris Wang,-0.259853208065033,0.0594706952571869,Columbia University,Harris Wang,194.1591433822685
Karen E Kasza,-0.2703030645847321,0.04841954708099366,Columbia University,Karen E Kasza,10.86044823767851
Chirag Sachar,-0.2710902333259583,0.06310109496116639,Columbia University,Chirag Sachar,3.620328984979037
Raju Tomer,-0.2659540712833405,0.04956765174865724,Columbia University,Raju Tomer,41.32194069243431
Kam W Leong,-0.26218598484992983,0.056751471757888805,Columbia University,Kam W Leong,322.88014561649925
Ke Cheng,-0.2686265349388123,0.06193478107452394,Columbia University,Ke Cheng,32.92308598053199
Jennifer Gelinas,-0.25024413466453554,0.05893732309341432,Columbia University,Jennifer Gelinas,48.32494440992098
Anthony Fitzpatrick,-0.27808758020401003,0.07180867791175843,Columbia University,Anthony Fitzpatrick,43.139678588928334
Elham Azizi,-0.2678688406944275,0.05093688964843751,Columbia University,Elham Azizi,41.7849639216093
Elizabeth Olson,-0.2553596138954163,0.06359897255897523,Columbia University,Elizabeth Olson,20.29140966655106
Paul Sajda,-0.2464098870754242,0.06279162764549256,Columbia University,Paul Sajda,28.057492582560428
Sunil K Agrawal,-0.25384249687194826,0.056867462396621715,Columbia University,Sunil K Agrawal,14.63542953896064
Qi Wang,-0.2540303707122803,0.06092171072959901,Columbia University,Qi Wang,90.77369681133312
José L Mcfaline-figueroa,-0.27576991319656374,0.048667681217193615,Columbia University,José L Mcfaline-figueroa,16.495026741625612
Elizabeth M C Hillman,-0.2566383421421051,0.05281631350517274,Columbia University,Elizabeth M C Hillman,63.31210872694045
Treena Arinzeh,-0.2636285960674286,0.06626276373863221,Columbia University,Treena Arinzeh,2.095712098890535
Yasmine El-shamayleh,-0.26110302805900576,0.058405739068984996,Columbia University,Yasmine El-shamayleh,3.66151573136732
Lance C Kam,-0.2614349365234375,0.06739507317543031,Columbia University,Lance C Kam,51.325705515454295
Christine P Hendon,-0.253376716375351,0.05844269394874574,Columbia University,Christine P Hendon,14.05695290447908
Andrew Marks,-0.26585772037506106,0.06452049016952516,Columbia University,Andrew Marks,108.24924075421066
Binsheng Zhao,-0.26850044131278994,0.06696171760559083,Columbia University,Binsheng Zhao,44.425699292559
Helen Lu H,-0.25842645168304446,0.08279381394386293,Columbia University,Helen Lu H,17.832468797217405
Wei Min,-0.2728196918964386,0.05334572196006776,Columbia University,Wei Min,147.3516478560701
Joshua Jacobs,-0.2526096045970917,0.07410709261894227,Columbia University,Joshua Jacobs,70.68916157624435
Elias Issa,-0.29546826481819155,0.08820871710777284,Columbia University,Elias Issa,6.79354436482524
Henry Hess,-0.2719974756240845,0.07736836075782777,Columbia University,Henry Hess,76.50360882564887
Yvon Woappi,-0.33221721053123476,0.12461347579956056,Columbia University,Yvon Woappi,0.5656854249492381
